FECHA,GRAVEDAD,ORIGEN_ICAO,DESTINO_ICAO,COMPAÑIA,ID_VUELO,HORA_PROGRAMADA,RETRASO_MIN,ORIGEN
26/12/2025,0,LEMG,EGNM,Ryanair,FR2447,07:00,0,Málaga
26/12/2025,0,LEMG,LHBP,Ryanair,FR3572,07:00,6,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2120,07:30,16,Málaga
26/12/2025,0,LEMG,EGSS,Ryanair,FR8163,07:45,5,Málaga
26/12/2025,0,LEMG,LOWW,Ryanair,FR591,07:45,0,Málaga
26/12/2025,1,LEMG,EHAM,Vueling,VY8365,07:50,26,Málaga
26/12/2025,1,LEMG,LEMD,Air Europa,UX5042,08:30,25,Málaga
26/12/2025,0,LEMG,GMTT,Ryanair,FR2391,08:30,9,Málaga
26/12/2025,0,LEMG,LIPH,Ryanair,FR2597,08:50,6,Málaga
26/12/2025,1,LEMG,LEMD,Iberia,IB528,09:10,20,Málaga
26/12/2025,0,LEMG,EIDW,Ryanair,FR7045,09:15,4,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2114,09:20,19,Málaga
26/12/2025,1,LEMG,LEPA,Vueling,VY3148,09:25,32,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2278,09:30,10,Málaga
26/12/2025,0,LEMG,LECO,Volotea Airlines,V73851,09:35,10,Málaga
26/12/2025,0,LEMG,LHBP,Wizz Air,W62390,09:40,12,Málaga
26/12/2025,0,LEMG,LIMC,easyJet,U23744,09:40,7,Málaga
26/12/2025,1,LEMG,ELLX,Luxair,LG666,09:40,33,Málaga
26/12/2025,1,LEMG,EDDS,Eurowings,EW2537,09:50,30,Málaga
26/12/2025,0,LEMG,LFPO,Vueling,VY8172,09:55,14,Málaga
26/12/2025,0,LEMG,LEBB,Vueling,VY2608,10:00,4,Málaga
26/12/2025,0,LEMG,LPPT,TAP - Air Portugal,TP1139,06:00,1,Málaga
26/12/2025,0,LEMG,LFPG,Air France,AF1749,06:05,17,Málaga
26/12/2025,0,LEMG,ENTO,Norwegian Air International,D85030,06:10,3,Málaga
26/12/2025,3,LEMG,EKCH,Norwegian Air International,D85070,06:25,542,Málaga
26/12/2025,2,LEMG,GCLP,Vueling,VY3064,06:30,62,Málaga
26/12/2025,0,LEMG,LEST,Vueling,VY2655,06:40,17,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2110,06:45,9,Málaga
26/12/2025,2,LEMG,EGKK,Vueling,VY6614,06:50,46,Málaga
26/12/2025,0,LEMG,LHBP,Ryanair,FR3572,07:00,6,Málaga
26/12/2025,0,LEMG,LEVC,Iberia,IB2382,07:00,4,Málaga
26/12/2025,0,LEMG,EGNM,Ryanair,FR2447,07:00,0,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2120,07:30,16,Málaga
26/12/2025,0,LEMG,EGSS,Ryanair,FR8163,07:45,5,Málaga
26/12/2025,0,LEMG,LOWW,Ryanair,FR591,07:45,0,Málaga
26/12/2025,1,LEMG,EHAM,Vueling,VY8365,07:50,26,Málaga
26/12/2025,1,LEMG,LEMD,Air Europa,UX5042,08:30,25,Málaga
26/12/2025,0,LEMG,GMTT,Ryanair,FR2391,08:30,9,Málaga
26/12/2025,0,LEMG,LIPH,Ryanair,FR2597,08:50,6,Málaga
26/12/2025,1,LEMG,LEMD,Iberia,IB528,09:10,20,Málaga
26/12/2025,0,LEMG,EIDW,Ryanair,FR7045,09:15,4,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2114,09:20,19,Málaga
26/12/2025,1,LEMG,LEPA,Vueling,VY3148,09:25,32,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2278,09:30,10,Málaga
26/12/2025,0,LEMG,LECO,Volotea Airlines,V73851,09:35,10,Málaga
26/12/2025,1,LEMG,ELLX,Luxair,LG666,09:40,33,Málaga
26/12/2025,0,LEMG,LHBP,Wizz Air,W62390,09:40,12,Málaga
26/12/2025,0,LEMG,LIMC,easyJet,U23744,09:40,7,Málaga
26/12/2025,1,LEMG,EDDS,Eurowings,EW2537,09:50,30,Málaga
26/12/2025,0,LEMG,LFPO,Vueling,VY8172,09:55,14,Málaga
26/12/2025,0,LEMG,LEBB,Vueling,VY2608,10:00,4,Málaga
26/12/2025,0,LEMG,LPPT,TAP - Air Portugal,TP1139,06:00,1,Málaga
26/12/2025,0,LEMG,LFPG,Air France,AF1749,06:05,17,Málaga
26/12/2025,0,LEMG,ENTO,Norwegian Air International,D85030,06:10,3,Málaga
26/12/2025,3,LEMG,EKCH,Norwegian Air International,D85070,06:25,542,Málaga
26/12/2025,2,LEMG,GCLP,Vueling,VY3064,06:30,62,Málaga
26/12/2025,0,LEMG,LEST,Vueling,VY2655,06:40,17,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2110,06:45,9,Málaga
26/12/2025,2,LEMG,EGKK,Vueling,VY6614,06:50,46,Málaga
26/12/2025,0,LEMG,LHBP,Ryanair,FR3572,07:00,6,Málaga
26/12/2025,0,LEMG,LEVC,Iberia,IB2382,07:00,4,Málaga
26/12/2025,0,LEMG,EGNM,Ryanair,FR2447,07:00,0,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2120,07:30,16,Málaga
26/12/2025,0,LEMG,EGSS,Ryanair,FR8163,07:45,5,Málaga
26/12/2025,0,LEMG,LOWW,Ryanair,FR591,07:45,0,Málaga
26/12/2025,1,LEMG,EHAM,Vueling,VY8365,07:50,26,Málaga
26/12/2025,1,LEMG,LEMD,Air Europa,UX5042,08:30,25,Málaga
26/12/2025,0,LEMG,GMTT,Ryanair,FR2391,08:30,9,Málaga
26/12/2025,0,LEMG,LIPH,Ryanair,FR2597,08:50,6,Málaga
26/12/2025,1,LEMG,LEMD,Iberia,IB528,09:10,20,Málaga
26/12/2025,0,LEMG,EIDW,Ryanair,FR7045,09:15,4,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2114,09:20,19,Málaga
26/12/2025,1,LEMG,LEPA,Vueling,VY3148,09:25,32,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2278,09:30,10,Málaga
26/12/2025,0,LEMG,LECO,Volotea Airlines,V73851,09:35,10,Málaga
26/12/2025,1,LEMG,ELLX,Luxair,LG666,09:40,33,Málaga
26/12/2025,0,LEMG,LHBP,Wizz Air,W62390,09:40,12,Málaga
26/12/2025,0,LEMG,LIMC,easyJet,U23744,09:40,7,Málaga
26/12/2025,1,LEMG,EDDS,Eurowings,EW2537,09:50,30,Málaga
26/12/2025,0,LEMG,LFPO,Vueling,VY8172,09:55,14,Málaga
26/12/2025,0,LEMG,LEBB,Vueling,VY2608,10:00,4,Málaga
26/12/2025,0,LEMG,LPPT,TAP - Air Portugal,TP1139,06:00,1,Málaga
26/12/2025,0,LEMG,LFPG,Air France,AF1749,06:05,17,Málaga
26/12/2025,0,LEMG,ENTO,Norwegian Air International,D85030,06:10,3,Málaga
26/12/2025,3,LEMG,EKCH,Norwegian Air International,D85070,06:25,542,Málaga
26/12/2025,2,LEMG,GCLP,Vueling,VY3064,06:30,62,Málaga
26/12/2025,0,LEMG,LEST,Vueling,VY2655,06:40,17,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2110,06:45,9,Málaga
26/12/2025,2,LEMG,EGKK,Vueling,VY6614,06:50,46,Málaga
26/12/2025,0,LEMG,LHBP,Ryanair,FR3572,07:00,6,Málaga
26/12/2025,0,LEMG,LEVC,Iberia,IB2382,07:00,4,Málaga
26/12/2025,0,LEMG,EGNM,Ryanair,FR2447,07:00,0,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2120,07:30,16,Málaga
26/12/2025,0,LEMG,EGSS,Ryanair,FR8163,07:45,5,Málaga
26/12/2025,0,LEMG,LOWW,Ryanair,FR591,07:45,0,Málaga
26/12/2025,1,LEMG,EHAM,Vueling,VY8365,07:50,26,Málaga
26/12/2025,1,LEMG,LEMD,Air Europa,UX5042,08:30,25,Málaga
26/12/2025,0,LEMG,GMTT,Ryanair,FR2391,08:30,9,Málaga
26/12/2025,0,LEMG,LIPH,Ryanair,FR2597,08:50,6,Málaga
26/12/2025,1,LEMG,LEMD,Iberia,IB528,09:10,20,Málaga
26/12/2025,0,LEMG,EIDW,Ryanair,FR7045,09:15,4,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2114,09:20,19,Málaga
26/12/2025,1,LEMG,LEPA,Vueling,VY3148,09:25,32,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2278,09:30,10,Málaga
26/12/2025,0,LEMG,LECO,Volotea Airlines,V73851,09:35,10,Málaga
26/12/2025,1,LEMG,ELLX,Luxair,LG666,09:40,33,Málaga
26/12/2025,0,LEMG,LHBP,Wizz Air,W62390,09:40,12,Málaga
26/12/2025,0,LEMG,LIMC,easyJet,U23744,09:40,7,Málaga
26/12/2025,1,LEMG,EDDS,Eurowings,EW2537,09:50,30,Málaga
26/12/2025,0,LEMG,LFPO,Vueling,VY8172,09:55,14,Málaga
26/12/2025,0,LEMG,LEBB,Vueling,VY2608,10:00,4,Málaga
26/12/2025,0,LEMG,GMTT,Ryanair,FR2391,08:30,9,Málaga
26/12/2025,1,LEMG,LEMD,Air Europa,UX5042,08:30,25,Málaga
26/12/2025,0,LEMG,LIPH,Ryanair,FR2597,08:50,6,Málaga
26/12/2025,1,LEMG,LEMD,Iberia,IB528,09:10,20,Málaga
26/12/2025,0,LEMG,EIDW,Ryanair,FR7045,09:15,4,Málaga
26/12/2025,0,LEMG,LEBL,Vueling,VY2114,09:20,19,Málaga
26/12/2025,1,LEMG,LEPA,Vueling,VY3148,09:25,32,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2278,09:30,10,Málaga
26/12/2025,0,LEMG,LECO,Volotea Airlines,V73851,09:35,10,Málaga
26/12/2025,1,LEMG,ELLX,Luxair,LG666,09:40,33,Málaga
26/12/2025,0,LEMG,LIMC,easyJet,U23744,09:40,7,Málaga
26/12/2025,0,LEMG,LHBP,Wizz Air,W62390,09:40,12,Málaga
26/12/2025,1,LEMG,EDDS,Eurowings,EW2537,09:50,30,Málaga
26/12/2025,0,LEMG,LFPO,Vueling,VY8172,09:55,14,Málaga
26/12/2025,0,LEMG,LEBB,Vueling,VY2608,10:00,4,Málaga
26/12/2025,2,LEMG,LKPR,SmartWings,QS1155,10:10,57,Málaga
26/12/2025,0,LEMG,CYUL,Air Transat,TS253,10:10,19,Málaga
26/12/2025,0,LEMG,LIMC,Ryanair,FR4949,10:15,5,Málaga
26/12/2025,0,LEMG,LIRF,Wizz Air Malta,W46026,10:15,6,Málaga
26/12/2025,0,LEMG,GMMX,Ryanair,FR3909,10:20,16,Málaga
26/12/2025,0,LEMG,LPPT,TAP - Air Portugal,TP1135,10:20,6,Málaga
26/12/2025,0,LEMG,EGGD,easyJet,U22714,10:30,12,Málaga
26/12/2025,0,LEMG,EHAM,Transavia,HV6116,10:40,19,Málaga
26/12/2025,0,LEMG,EHEH,Transavia,HV6652,10:40,10,Málaga
26/12/2025,2,LEMG,EGKK,Wizz Air UK WUK,W95724,10:45,57,Málaga
26/12/2025,0,LEMG,EPWR,Wizz Air,W61864,10:50,7,Málaga
26/12/2025,0,LEMG,EICK,Aer Lingus,EI883,10:50,5,Málaga
26/12/2025,1,LEMG,LIME,Ryanair,FR2650,10:55,26,Málaga
26/12/2025,0,LEMG,EKCH,SAS Scandinavian Airlines,SK584,10:55,9,Málaga
26/12/2025,0,LEMG,EFHK,Norwegian Air International,D85120,11:00,11,Málaga
26/12/2025,0,LEMG,LEBB,Vueling,VY2608,10:00,4,Málaga
26/12/2025,0,LEMG,CYUL,Air Transat,TS253,10:10,19,Málaga
26/12/2025,2,LEMG,LKPR,SmartWings,QS1155,10:10,57,Málaga
26/12/2025,0,LEMG,LIMC,Ryanair,FR4949,10:15,5,Málaga
26/12/2025,0,LEMG,LIRF,Wizz Air Malta,W46026,10:15,6,Málaga
26/12/2025,0,LEMG,LPPT,TAP - Air Portugal,TP1135,10:20,6,Málaga
26/12/2025,0,LEMG,GMMX,Ryanair,FR3909,10:20,16,Málaga
26/12/2025,0,LEMG,EGGD,easyJet,U22714,10:30,12,Málaga
26/12/2025,0,LEMG,EHAM,Transavia,HV6116,10:40,19,Málaga
26/12/2025,0,LEMG,EHEH,Transavia,HV6652,10:40,10,Málaga
26/12/2025,2,LEMG,EGKK,Wizz Air UK WUK,W95724,10:45,57,Málaga
26/12/2025,0,LEMG,EPWR,Wizz Air,W61864,10:50,7,Málaga
26/12/2025,0,LEMG,EICK,Aer Lingus,EI883,10:50,5,Málaga
26/12/2025,1,LEMG,LIME,Ryanair,FR2650,10:55,26,Málaga
26/12/2025,0,LEMG,EKCH,SAS Scandinavian Airlines,SK584,10:55,9,Málaga
26/12/2025,1,LEMG,EFHK,Finnair,AY1672,11:00,40,Málaga
26/12/2025,0,LEMG,EFHK,Norwegian Air International,D85120,11:00,11,Málaga
26/12/2025,1,LEMG,EGKK,British Airways,BA2641,11:05,31,Málaga
26/12/2025,0,LEMG,EGNT,Jet2,LS558,11:05,13,Málaga
26/12/2025,1,LEMG,EGKK,easyJet,U28070,11:10,28,Málaga
26/12/2025,1,LEMG,EHRD,Transavia,HV5022,11:10,24,Málaga
26/12/2025,1,LEMG,EGPH,Jet2,LS760,11:15,36,Málaga
26/12/2025,0,LEMG,EGCC,easyJet,U22004,11:15,16,Málaga
26/12/2025,1,LEMG,GCFV,Vueling,VY3146,11:20,23,Málaga
26/12/2025,0,LEMG,LFPO,Transavia France,TO4613,11:25,19,Málaga
26/12/2025,1,LEMG,ESSA,SAS Scandinavian Airlines,SK1584,11:25,21,Málaga
26/12/2025,2,LEMG,GCXO,Vueling,VY3278,11:25,58,Málaga
26/12/2025,3,LEMG,EGKK,easyJet,U29578,11:27,637,Málaga
26/12/2025,1,LEMG,EGBB,Jet2,LS1204,11:30,29,Málaga
26/12/2025,1,LEMG,EGNX,Jet2,LS606,11:35,29,Málaga
26/12/2025,1,LEMG,EIDW,Aer Lingus,EI583,12:00,28,Málaga
26/12/2025,0,LEMG,EGBB,Ryanair,FR2267,12:00,17,Málaga
26/12/2025,0,LEMG,ENGM,Norwegian Air Shuttle,DY1801,12:00,10,Málaga
26/12/2025,1,LEMG,EDDH,Eurowings,EW7537,12:05,39,Málaga
26/12/2025,0,LEMG,LFPO,Transavia France,TO4611,12:15,19,Málaga
26/12/2025,1,LEMG,LEBL,Vueling,VY2122,12:15,44,Málaga
26/12/2025,0,LEMG,EDDM,Lufthansa,LH1833,12:15,0,Málaga
26/12/2025,0,LEMG,ESSA,Norwegian Air International,D84222,12:20,10,Málaga
26/12/2025,2,LEMG,EIDW,Ryanair,FR8563,12:25,55,Málaga
26/12/2025,2,LEMG,LEMD,Air Europa,UX5036,12:30,49,Málaga
26/12/2025,0,LEMG,LEPA,Ryanair,FR5677,12:35,16,Málaga
26/12/2025,2,LEMG,EGGW,easyJet,U22336,12:35,47,Málaga
26/12/2025,0,LEMG,LTFM,Turkish Airlines,TK1304,12:40,15,Málaga
26/12/2025,0,LEMG,EDDL,Eurowings,EW9535,12:40,17,Málaga
26/12/2025,1,LEMG,EDDF,Lufthansa,LH1149,12:40,24,Málaga
26/12/2025,2,LEMG,EGKK,Vueling,VY6618,12:45,56,Málaga
26/12/2025,1,LEMG,EGSS,Jet2,LS1406,12:50,23,Málaga
26/12/2025,1,LEMG,EGHH,Ryanair,FR5954,12:50,25,Málaga
26/12/2025,1,LEMG,LSZH,Swiss,LX2111,13:00,34,Málaga
26/12/2025,1,LEMG,EPMO,Ryanair,FR4059,13:05,20,Málaga
26/12/2025,0,LEMG,LEBL,Ryanair,FR482,13:10,18,Málaga
26/12/2025,2,LEMG,LFPG,Air France,AF1747,13:20,60,Málaga
26/12/2025,3,LEMG,LEMD,Iberia,IB1004,13:20,92,Málaga
26/12/2025,0,LEMG,GMMN,Royal Air Maroc,AT989,13:25,14,Málaga
26/12/2025,0,LEMG,LEVC,Ryanair,FR645,13:30,12,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2264,13:30,11,Málaga
26/12/2025,0,LEMG,LDZA,Ryanair,FR600,13:35,19,Málaga
26/12/2025,0,LEMG,LKPR,Ryanair,FR9745,13:40,4,Málaga
26/12/2025,0,LEMG,LOWW,Austrian Airlines,OS452,13:40,19,Málaga
26/12/2025,0,LEMG,LEIB,Ryanair,FR9469,13:55,16,Málaga
26/12/2025,1,LEMG,EHAM,Transavia,HV6114,14:00,32,Málaga
26/12/2025,3,LEMG,EGKK,easyJet,U28072,14:05,151,Málaga
26/12/2025,0,LEMG,LFLL,Volotea Airlines,V72919,14:05,17,Málaga
26/12/2025,2,LEMG,EGLC,British Airways,BA8488,14:10,70,Málaga
26/12/2025,1,LEMG,LIRP,Ryanair,FR773,14:10,44,Málaga
26/12/2025,0,LEMG,LFRS,Volotea Airlines,V72215,14:15,19,Málaga
26/12/2025,0,LEMG,EIDW,Ryanair,FR7047,14:25,16,Málaga
26/12/2025,1,LEMG,EVRA,Ryanair,FR3293,14:25,20,Málaga
26/12/2025,1,LEMG,LPPR,Ryanair,FR5046,14:35,24,Málaga
26/12/2025,0,LEMG,LSGG,Swiss,LX2105,14:40,18,Málaga
26/12/2025,0,LEMG,LPPT,Ryanair,FR3683,14:40,16,Málaga
26/12/2025,0,LEMG,GMMN,Air Arabia Maroc,3O386,14:50,12,Málaga
26/12/2025,0,LEMG,OTHH,Qatar Airways,QR156,15:15,16,Málaga
26/12/2025,0,LEMG,GCRR,Ryanair,FR6770,15:15,6,Málaga
26/12/2025,0,LEMG,ESKN,Norwegian Air International,D85060,15:20,5,Málaga
26/12/2025,2,LEMG,EBBR,Brussels Airlines,SN3736,15:30,49,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2266,15:30,3,Málaga
26/12/2025,0,LEMG,EHAM,Vueling,VY8367,15:40,16,Málaga
26/12/2025,0,LEMG,EKBI,Norwegian Air International,D85084,15:40,8,Málaga
26/12/2025,0,LEMG,EHEH,Ryanair,FR2575,15:40,19,Málaga
26/12/2025,0,LEMG,EGSS,Ryanair,FR8165,15:55,14,Málaga
26/12/2025,0,LEMG,EHAM,Ryanair,FR5691,16:05,10,Málaga
26/12/2025,2,LEMG,LSGG,easyJet,U21388,16:20,88,Málaga
26/12/2025,1,LEMG,LSZH,Swiss,LX2115,16:20,30,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2276,16:30,10,Málaga
26/12/2025,0,LEMG,EGNX,Ryanair,FR4459,16:35,12,Málaga
26/12/2025,1,LEMG,EHAM,KLM Royal Dutch Airlines,KL1546,16:40,37,Málaga
26/12/2025,2,LEMG,EGGD,Ryanair,FR4122,16:50,79,Málaga
26/12/2025,0,LEMG,EGBB,Ryanair,FR2157,16:55,8,Málaga
26/12/2025,1,LEMG,EGKK,Vueling,VY6616,16:55,32,Málaga
26/12/2025,0,LEMG,EHAM,Ryanair,FR5691,16:05,10,Málaga
26/12/2025,2,LEMG,LSGG,easyJet,U21388,16:20,88,Málaga
26/12/2025,1,LEMG,LSZH,Swiss,LX2115,16:20,30,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2276,16:30,10,Málaga
26/12/2025,0,LEMG,EGNX,Ryanair,FR4459,16:35,12,Málaga
26/12/2025,1,LEMG,EHAM,KLM Royal Dutch Airlines,KL1546,16:40,37,Málaga
26/12/2025,2,LEMG,EGGD,Ryanair,FR4122,16:50,79,Málaga
26/12/2025,1,LEMG,EGKK,Vueling,VY6616,16:55,32,Málaga
26/12/2025,0,LEMG,EGBB,Ryanair,FR2157,16:55,8,Málaga
26/12/2025,0,LEMG,GCLP,Ryanair,FR3350,17:00,8,Málaga
26/12/2025,2,LEMG,LEMD,Air Europa,UX5050,17:00,51,Málaga
26/12/2025,2,LEMG,EBBR,Vueling,VY2150,17:05,55,Málaga
26/12/2025,0,LEMG,EVRA,Air Baltic,BT678,17:05,15,Málaga
26/12/2025,0,LEMG,EDDF,Lufthansa,LH1151,17:10,1,Málaga
26/12/2025,1,LEMG,LEBB,Vueling,VY2606,17:10,22,Málaga
26/12/2025,0,LEMG,GCLP,Vueling,VY3066,17:15,19,Málaga
26/12/2025,0,LEMG,GCTS,Ryanair,FR3348,17:20,1,Málaga
26/12/2025,1,LEMG,LEMD,Iberia,IB1006,17:35,30,Málaga
26/12/2025,1,LEMG,LIRF,Ryanair,FR6139,17:40,38,Málaga
26/12/2025,1,LEMG,LTFM,Turkish Airlines,TK1306,17:40,35,Málaga
26/12/2025,1,LEMG,LFPG,Air France,AF1729,17:50,33,Málaga
26/12/2025,2,LEMG,GCXO,Vueling,VY3276,17:55,66,Málaga
26/12/2025,0,LEMG,LEPA,Vueling,VY3150,18:00,2,Málaga
26/12/2025,1,LEMG,LEBL,Vueling,VY2116,18:05,44,Málaga
26/12/2025,0,LEMG,EGHH,Ryanair,FR5945,18:15,10,Málaga
26/12/2025,1,LEMG,LROP,Wizz Air Malta,W43190,18:25,27,Málaga
26/12/2025,0,LEMG,EDDB,easyJet,U25106,18:25,6,Málaga
26/12/2025,0,LEMG,EGTE,Ryanair,FR3523,18:30,14,Málaga
26/12/2025,1,LEMG,LIRF,Vueling,VY6211,18:35,28,Málaga
26/12/2025,1,LEMG,EBBR,TUI Airlines Belgium,TB1012,18:45,20,Málaga
26/12/2025,0,LEMG,LEPA,Vueling,VY3150,18:00,2,Málaga
26/12/2025,1,LEMG,LEBL,Vueling,VY2116,18:05,44,Málaga
26/12/2025,0,LEMG,EGHH,Ryanair,FR5945,18:15,10,Málaga
26/12/2025,1,LEMG,LROP,Wizz Air Malta,W43190,18:25,27,Málaga
26/12/2025,0,LEMG,EDDB,easyJet,U25106,18:25,6,Málaga
26/12/2025,0,LEMG,EGTE,Ryanair,FR3523,18:30,14,Málaga
26/12/2025,1,LEMG,LIRF,Vueling,VY6211,18:35,28,Málaga
26/12/2025,1,LEMG,EBBR,TUI Airlines Belgium,TB1012,18:45,20,Málaga
26/12/2025,0,LEMG,EDDK,Eurowings,EW535,18:55,12,Málaga
26/12/2025,1,LEMG,EKCH,Norwegian Air International,D83675,18:55,27,Málaga
26/12/2025,2,LEMG,GMMN,Royal Air Maroc,AT985,19:00,60,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2274,19:00,4,Málaga
26/12/2025,0,LEMG,ESSA,SAS Scandinavian Airlines,SK1804,19:05,14,Málaga
26/12/2025,1,LEMG,EHAM,easyJet,U27890,19:05,20,Málaga
26/12/2025,1,LEMG,EBBR,Transavia,HV9036,19:05,24,Málaga
26/12/2025,2,LEMG,EPWA,Wizz Air,W61336,19:10,81,Málaga
26/12/2025,1,LEMG,EDLV,Ryanair,FR8635,19:15,21,Málaga
26/12/2025,1,LEMG,EPGD,Ryanair,FR9917,19:15,28,Málaga
26/12/2025,1,LEMG,EHRD,Transavia,HV5026,19:15,30,Málaga
26/12/2025,0,LEMG,EDDL,Eurowings,EW9537,19:20,11,Málaga
26/12/2025,1,LEMG,EKCH,Ryanair,FR647,19:30,37,Málaga
26/12/2025,1,LEMG,LFPO,Transavia France,TO4619,19:30,21,Málaga
26/12/2025,1,LEMG,EHEH,Transavia,HV6654,19:30,24,Málaga
26/12/2025,0,LEMG,LFPO,Vueling,VY8174,19:35,13,Málaga
26/12/2025,1,LEMG,EKCH,SAS Scandinavian Airlines,SK588,19:35,21,Málaga
26/12/2025,0,LEMG,EYKA,Ryanair,FR5503,19:40,18,Málaga
26/12/2025,0,LEMG,EGLL,Iberia,IB3848,19:50,16,Málaga
26/12/2025,1,LEMG,EGSS,Ryanair,FR8505,19:50,25,Málaga
26/12/2025,1,LEMG,EGLL,British Airways,BA425,19:50,37,Málaga
26/12/2025,1,LEMG,EGPF,Jet2,LS134,19:55,31,Málaga
26/12/2025,1,LEMG,LFLL,easyJet,U24392,20:00,24,Málaga
26/12/2025,0,LEMG,EBCI,Ryanair,FR1929,20:05,18,Málaga
26/12/2025,2,LEMG,LEBL,Ryanair,FR3081,20:15,46,Málaga
26/12/2025,1,LEMG,LFSB,easyJet,U21006,20:20,31,Málaga
26/12/2025,0,LEMG,LIMC,easyJet,U23772,20:25,4,Málaga
26/12/2025,1,LEMG,GCXO,Vueling,VY3282,20:25,22,Málaga
26/12/2025,1,LEMG,LEBL,Vueling,VY2124,20:30,25,Málaga
26/12/2025,1,LEMG,EHAM,Transavia,HV6118,20:30,29,Málaga
26/12/2025,1,LEMG,LEVC,Ryanair,FR638,20:30,45,Málaga
26/12/2025,0,LEMG,LEBB,Volotea Airlines,V73513,20:35,6,Málaga
26/12/2025,0,LEMG,LKPR,SmartWings,QS1153,20:40,10,Málaga
26/12/2025,3,LEMG,GMMX,Ryanair,FR6287,20:40,142,Málaga
26/12/2025,0,LEMG,ESSA,Ryanair,FR4687,20:50,19,Málaga
26/12/2025,2,LEMG,EGKK,easyJet,U28076,20:50,86,Málaga
26/12/2025,0,LEMG,LEAS,Volotea Airlines,V73924,20:55,0,Málaga
26/12/2025,2,LEMG,EGBB,easyJet,U29672,21:00,78,Málaga
26/12/2025,0,LEMG,GEML,Iberia,IB2270,21:00,3,Málaga
26/12/2025,0,LEMG,EPGD,Wizz Air,W61614,21:00,3,Málaga
26/12/2025,1,LEMG,LEMD,Air Europa,UX5038,21:05,39,Málaga
26/12/2025,0,LEMG,EICK,Ryanair,FR7736,21:10,7,Málaga
26/12/2025,1,LEMG,GMME,Ryanair,FR9358,21:20,22,Málaga
26/12/2025,0,LEMG,ESGG,Ryanair,FR91,21:20,1,Málaga
26/12/2025,0,LEMG,LEVC,Ryanair,FR681,21:45,3,Málaga
26/12/2025,1,LEMG,GMTT,Ryanair,FR9587,21:45,22,Málaga
26/12/2025,0,LEMG,EGCC,Ryanair,FR3233,21:50,10,Málaga
26/12/2025,2,LEMG,GMFF,Ryanair,FR4460,22:00,75,Málaga
26/12/2025,2,LEMG,LATI,Wizz Air Malta,W45158,22:20,61,Málaga
26/12/2025,0,LEMG,EGGP,Ryanair,FR5134,22:55,2,Málaga
26/12/2025,3,LEMG,LEBL,Vueling,VY2126,23:00,152,Málaga
27/12/2025,0,LEMG,EGSS,Ryanair,FR8163,05:45,7,Málaga
26/12/2025,2,LEMG,GMFF,Ryanair,FR4460,22:00,75,Málaga
26/12/2025,2,LEMG,LATI,Wizz Air Malta,W45158,22:20,61,Málaga
26/12/2025,0,LEMG,EGGP,Ryanair,FR5134,22:55,2,Málaga
26/12/2025,3,LEMG,LEBL,Vueling,VY2126,23:00,152,Málaga
27/12/2025,0,LEMG,EGNV,Ryanair,FR3374,05:45,5,Málaga
27/12/2025,0,LEMG,EGSS,Ryanair,FR8163,05:45,7,Málaga
27/12/2025,0,LEMG,EGHH,Ryanair,FR5954,05:50,4,Málaga
27/12/2025,0,LEMG,LBSF,Ryanair,FR3622,05:55,14,Málaga
27/12/2025,0,LEMG,LROP,Ryanair,FR598,06:00,18,Málaga
27/12/2025,0,LEMG,LPPT,TAP - Air Portugal,TP1139,06:00,0,Málaga
27/12/2025,0,LEMG,LFPG,Air France,AF1749,06:05,8,Málaga
27/12/2025,0,LEMG,ESSA,Ryanair,FR4472,06:05,6,Málaga
27/12/2025,0,LEMG,EGCC,Ryanair,FR3209,06:10,5,Málaga
27/12/2025,0,LEMG,LKTB,Ryanair,FR3364,06:25,8,Málaga
27/12/2025,0,LEMG,GCLP,Vueling,VY3064,06:30,13,Málaga
27/12/2025,0,LEMG,LEBL,Vueling,VY2110,06:30,7,Málaga
27/12/2025,0,LEMG,EGKK,Vueling,VY6614,06:50,0,Málaga
27/12/2025,0,LEMG,EKCH,Norwegian Air International,D85070,06:55,5,Málaga
27/12/2025,0,LEMG,ESSA,Norwegian Air International,D85050,07:00,4,Málaga
